date,load_mw,renewable_total_mw,shortfall_mw,surplus_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,battery_soc_pct,unmet_demand_mw,net_shortfall_pct
2015-01-01,45346.54166666666,14554.30637254902,30792.235294117643,-30792.235294117643,0.0,1000.0,1500.0,30.0,29792.235294117643,65.69902400300865
2015-01-02,51941.16666666666,25471.291666666664,26469.875,-26469.875,0.0,1000.0,1000.0,20.0,25469.875,49.03600868931837
2015-01-03,46564.75,19591.333333333336,26973.416666666664,-26973.416666666664,0.0,1000.0,1000.0,20.0,25973.416666666664,55.77913908410689
2015-01-04,45082.5,16875.208333333332,28207.291666666668,-28207.291666666668,0.0,1000.0,1000.0,20.0,27207.291666666668,60.35000646962051
2015-01-05,55246.66666666666,10127.583333333334,45119.08333333333,-45119.08333333333,0.0,1000.0,1000.0,20.0,44119.08333333333,79.85836249547485
2015-01-06,55496.5,6254.791666666666,49241.708333333336,-49241.708333333336,0.0,1000.0,1000.0,20.0,48241.708333333336,86.92747891008142
2015-01-07,60113.0,10179.916666666668,49933.08333333333,-49933.08333333333,0.0,1000.0,1000.0,20.0,48933.08333333333,81.40183210509096
2015-01-08,61432.29166666666,18704.875,42727.41666666666,-42727.41666666666,0.0,1000.0,1000.0,20.0,41727.41666666666,67.92423908435778
2015-01-09,60808.708333333336,27022.95833333333,33785.75,-33785.75,0.0,1000.0,1000.0,20.0,32785.75,53.916208547432554
2015-01-10,51784.04166666666,27297.916666666668,24486.125,-24486.125,0.0,1000.0,1000.0,20.0,23486.125,45.353982122870875
2015-01-11,48456.5,27091.20833333333,21365.291666666668,-21365.291666666668,0.0,1000.0,1000.0,20.0,20365.291666666668,42.02798730132525
2015-01-12,61913.625,26785.70833333333,35127.91666666667,-35127.91666666667,0.0,1000.0,1000.0,20.0,34127.91666666667,55.12181957794697
2015-01-13,60950.16666666666,23417.33333333333,37532.83333333333,-37532.83333333333,0.0,1000.0,1000.0,20.0,36532.83333333333,59.93885715379504
