date,load_mw,renewable_total_mw,shortfall_mw,surplus_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,battery_soc_pct,unmet_demand_mw,net_shortfall_pct
2015-01-01,45346.54166666666,18970.886519607844,26375.65514705882,-26375.65514705882,0.0,1000.0,1500.0,30.0,25375.65514705882,55.95940553436286
2015-01-02,51941.16666666666,33128.839583333334,18812.32708333333,-18812.32708333333,0.0,1000.0,1000.0,20.0,17812.32708333333,34.29327492323045
2015-01-03,46564.75,25483.810416666667,21080.939583333333,-21080.939583333333,0.0,1000.0,1000.0,20.0,20080.939583333333,43.12476623053561
2015-01-04,45082.5,21979.4,23103.1,-23103.1,0.0,1000.0,1000.0,20.0,22103.1,49.02811512227582
2015-01-05,55246.66666666666,13221.1125,42025.55416666667,-42025.55416666667,0.0,1000.0,1000.0,20.0,41025.55416666667,74.25887685531556
2015-01-06,55496.5,8199.745833333334,47296.754166666666,-47296.754166666666,0.0,1000.0,1000.0,20.0,46296.754166666666,83.42283597464105
2015-01-07,60113.0,13269.545833333335,46843.45416666666,-46843.45416666666,0.0,1000.0,1000.0,20.0,45843.45416666666,76.26212993307048
2015-01-08,61432.29166666666,24334.252083333333,37098.03958333333,-37098.03958333333,0.0,1000.0,1000.0,20.0,36098.03958333333,58.7606918185672
2015-01-09,60808.708333333336,35144.058333333334,25664.65,-25664.65,0.0,1000.0,1000.0,20.0,24664.65,40.561049027380264
2015-01-10,51784.04166666666,35529.94375,16254.097916666666,-16254.097916666666,0.0,1000.0,1000.0,20.0,15254.097916666666,29.457140512239537
2015-01-11,48456.5,35259.84375,13196.65625,-13196.65625,0.0,1000.0,1000.0,20.0,12196.65625,25.170320287267963
2015-01-12,61913.625,34844.38958333333,27069.23541666667,-27069.23541666667,0.0,1000.0,1000.0,20.0,26069.23541666667,42.105813408061096
2015-01-13,60950.16666666666,30547.28958333333,30402.87708333333,-30402.87708333333,0.0,1000.0,1000.0,20.0,29402.87708333333,48.24084771438962
2015-01-14,60946.458333333336,23063.32083333333,37883.1375,-37883.1375,0.0,1000.0,1000.0,20.0,36883.1375,60.51727780189579
2015-01-15,61635.208333333336,31107.14791666667,30528.060416666667,-30528.060416666667,0.0,1000.0,1000.0,20.0,29528.060416666667,47.907780658376396
2015-01-16,59642.25,14788.508333333337,44853.74166666667,-44853.74166666667,0.0,1000.0,1000.0,20.0,43853.74166666667,73.52798002534557
2015-01-17,51133.75,8663.702083333334,42470.04791666666,-42470.04791666666,0.0,1000.0,1000.0,20.0,41470.04791666666,81.10112776134483
2015-01-18,47487.29166666666,8649.13125,38838.160416666666,-38838.160416666666,0.0,1000.0,1000.0,20.0,37838.160416666666,79.68060314382357
2015-01-19,60720.79166666666,3044.80625,57675.98541666666,-57675.98541666666,0.0,1000.0,1000.0,20.0,56675.98541666666,93.3386799826254
2015-01-20,62052.208333333336,1513.6354166666667,60538.57291666667,-60538.57291666667,0.0,1000.0,1000.0,20.0,59538.57291666667,95.94916041800823
2015-01-21,61946.125,3973.7083333333335,57972.41666666666,-57972.41666666666,0.0,1000.0,1000.0,20.0,56972.41666666666,91.97091289675771
2015-01-22,62371.04166666666,4056.00625,58315.035416666666,-58315.035416666666,0.0,1000.0,1000.0,20.0,57315.035416666666,91.89366392656851
2015-01-23,61289.04166666666,2484.885416666667,58804.15625,-58804.15625,0.0,1000.0,1000.0,20.0,57804.15625,94.31401548808685
2015-01-24,53379.66666666666,9057.058333333334,44322.60833333333,-44322.60833333333,0.0,1000.0,1000.0,20.0,43322.60833333333,81.159383410662
2015-01-25,48534.25,6701.716666666667,41832.53333333333,-41832.53333333333,0.0,1000.0,1000.0,20.0,40832.53333333333,84.13137801312132
2015-01-26,61786.25,13140.591666666664,48645.65833333333,-48645.65833333333,0.0,1000.0,1000.0,20.0,47645.65833333333,77.11369169246124
2015-01-27,62015.625,15539.272916666669,46476.35208333333,-46476.35208333333,0.0,1000.0,1000.0,20.0,45476.35208333333,73.33047451079196
2015-01-28,63308.958333333336,24858.04375,38450.91458333333,-38450.91458333333,0.0,1000.0,1000.0,20.0,37450.91458333333,59.15579022189461
2015-01-29,62851.79166666666,23251.454166666663,39600.3375,-39600.3375,0.0,1000.0,1000.0,20.0,38600.3375,61.41485624581109
2015-01-30,61035.0,5608.89375,55426.10625,-55426.10625,0.0,1000.0,1000.0,20.0,54426.10625,89.17196076021953
2015-01-31,52042.458333333336,8392.710416666667,43649.74791666667,-43649.74791666667,0.0,1000.0,1000.0,20.0,42649.74791666667,81.95183179759475
2015-02-01,48098.125,7986.508333333333,40111.61666666667,-40111.61666666667,0.0,1000.0,1000.0,20.0,39111.61666666667,81.31630217740643
2015-02-02,61793.29166666666,11832.7375,49960.55416666666,-49960.55416666666,0.0,1000.0,1000.0,20.0,48960.55416666666,79.2327983282975
2015-02-03,62584.875,6810.908333333334,55773.96666666667,-55773.96666666667,0.0,1000.0,1000.0,20.0,54773.96666666667,87.51949519219566
2015-02-04,62909.125,3975.664583333333,58933.46041666667,-58933.46041666667,0.0,1000.0,1000.0,20.0,57933.46041666667,92.09071087329012
2015-02-05,62918.833333333336,8540.779166666667,54378.05416666667,-54378.05416666667,0.0,1000.0,1000.0,20.0,53378.05416666667,84.83636987335535
2015-02-06,62154.583333333336,11736.310416666667,50418.27291666667,-50418.27291666667,0.0,1000.0,1000.0,20.0,49418.27291666667,79.50865449718779
2015-02-07,53505.25,18029.597916666666,35475.652083333334,-35475.652083333334,0.0,1000.0,1000.0,20.0,34475.652083333334,64.43414820664016
2015-02-08,49401.333333333336,24909.487500000003,24491.845833333333,-24491.845833333333,0.0,1000.0,1000.0,20.0,23491.845833333333,47.5530603087636
2015-02-09,62416.75,21565.52708333333,40851.222916666666,-40851.222916666666,0.0,1000.0,1000.0,20.0,39851.222916666666,63.847000871827944
2015-02-10,62023.583333333336,9254.75,52768.833333333336,-52768.833333333336,0.0,1000.0,1000.0,20.0,51768.833333333336,83.46636964702942
2015-02-11,61875.04166666666,2992.29375,58882.74791666667,-58882.74791666667,0.0,1000.0,1000.0,20.0,57882.74791666667,93.54781242571555
2015-02-12,61604.208333333336,3608.6958333333337,57995.5125,-57995.5125,0.0,1000.0,1000.0,20.0,56995.5125,92.51886200956237
2015-02-13,60234.04166666666,8835.447916666666,51398.59375,-51398.59375,0.0,1000.0,1000.0,20.0,50398.59375,83.67128015235019
2015-02-14,51281.958333333336,10128.735416666668,41153.222916666666,-41153.222916666666,0.0,1000.0,1000.0,20.0,40153.222916666666,78.29892660430447
2015-02-15,47528.875,14415.529166666667,33113.34583333333,-33113.34583333333,0.0,1000.0,1000.0,20.0,32113.345833333333,67.56597086157274
2015-02-16,58873.708333333336,14502.685416666667,44371.02291666667,-44371.02291666667,0.0,1000.0,1000.0,20.0,43371.02291666667,73.66789717254943
2015-02-17,61269.66666666666,5785.5625,55484.10416666666,-55484.10416666666,0.0,1000.0,1000.0,20.0,54484.10416666666,88.92508663884793
2015-02-18,61858.833333333336,9526.816666666668,52332.01666666667,-52332.01666666667,0.0,1000.0,1000.0,20.0,51332.01666666667,82.9825166440794
2015-02-19,62277.458333333336,16705.791666666668,45571.66666666667,-45571.66666666667,0.0,1000.0,1000.0,20.0,44571.66666666667,71.56950180609758
2015-02-20,60733.54166666666,22484.427083333336,38249.11458333333,-38249.11458333333,0.0,1000.0,1000.0,20.0,37249.11458333333,61.332030968609466
2015-02-21,51859.54166666666,17461.191666666666,34398.35,-34398.35,0.0,1000.0,1000.0,20.0,33398.35,64.40155259117375
2015-02-22,47747.54166666666,11761.408333333336,35986.13333333333,-35986.13333333333,0.0,1000.0,1000.0,20.0,34986.13333333333,73.27316153274907
2015-02-23,61701.083333333336,21389.860416666663,40311.222916666666,-40311.222916666666,0.0,1000.0,1000.0,20.0,39311.222916666666,63.71237066340002
2015-02-24,61904.458333333336,20058.95,41845.50833333333,-41845.50833333333,0.0,1000.0,1000.0,20.0,40845.50833333333,65.9815293324996
2015-02-25,60938.083333333336,9862.33125,51075.75208333334,-51075.75208333334,0.0,1000.0,1000.0,20.0,50075.75208333334,82.17480653176654
2015-02-26,61287.66666666666,15592.147916666669,45695.51875,-45695.51875,0.0,1000.0,1000.0,20.0,44695.51875,72.92742762274086
2015-02-27,61279.375,11077.110416666666,50202.26458333334,-50202.26458333334,0.0,1000.0,1000.0,20.0,49202.26458333334,80.2917206373814
2015-03-01,51124.5,26435.39791666667,24689.10208333333,-24689.10208333333,0.0,1000.0,1000.0,20.0,23689.10208333333,46.33610516158267
2015-03-02,61695.958333333336,31340.677083333336,30355.28125,-30355.28125,0.0,1000.0,1000.0,20.0,29355.28125,47.580558018724886
2015-03-03,62471.625,29027.27916666667,33444.345833333326,-33444.345833333326,0.0,1000.0,1000.0,20.0,32444.345833333326,51.93453161068457
2015-03-04,62931.0,24537.18333333333,38393.816666666666,-38393.816666666666,0.0,1000.0,1000.0,20.0,37393.816666666666,59.42034397461771
2015-03-05,62319.79166666666,12789.752083333336,49530.03958333333,-49530.03958333333,0.0,1000.0,1000.0,20.0,48530.03958333333,77.87259598509036
2015-03-06,60985.91666666666,11148.24375,49837.67291666666,-49837.67291666666,0.0,1000.0,1000.0,20.0,48837.67291666666,80.08024735218923
2015-03-07,53445.875,21025.547916666663,32420.327083333334,-32420.327083333334,0.0,1000.0,1000.0,20.0,31420.327083333334,58.78905918058847
2015-03-08,49230.875,18561.347916666666,30669.52708333333,-30669.52708333333,0.0,1000.0,1000.0,20.0,29669.52708333333,60.266097410077165
2015-03-09,59804.54166666666,10717.616666666669,49086.925,-49086.925,0.0,1000.0,1000.0,20.0,48086.925,80.40681135560358
2015-03-10,60954.708333333336,13340.647916666669,47614.06041666667,-47614.06041666667,0.0,1000.0,1000.0,20.0,46614.06041666667,76.47327284671064
2015-03-11,59911.16666666666,13178.466666666667,46732.7,-46732.7,0.0,1000.0,1000.0,20.0,45732.7,76.33418366637272
2015-03-12,59951.79166666666,9919.033333333333,50032.75833333333,-50032.75833333333,0.0,1000.0,1000.0,20.0,49032.75833333333,81.78697745341223
2015-03-13,59293.25,13089.279166666667,46203.97083333333,-46203.97083333333,0.0,1000.0,1000.0,20.0,45203.97083333333,76.23797115748138
2015-03-14,51315.66666666666,10307.620833333334,41008.04583333333,-41008.04583333333,0.0,1000.0,1000.0,20.0,40008.04583333333,77.96458359045646
2015-03-15,47230.91666666666,16744.1875,30486.729166666664,-30486.729166666664,0.0,1000.0,1000.0,20.0,29486.729166666664,62.43099064701617
2015-03-16,58934.625,24727.275,34207.35,-34207.35,0.0,1000.0,1000.0,20.0,33207.35,56.34607838770502
2015-03-17,58770.458333333336,17519.350000000002,41251.10833333334,-41251.10833333334,0.0,1000.0,1000.0,20.0,40251.10833333334,68.4886752201893
2015-03-18,58177.04166666666,14600.022916666669,43577.01875,-43577.01875,0.0,1000.0,1000.0,20.0,42577.01875,73.18525921952318
2015-03-19,58386.29166666666,10081.460416666669,48304.83125,-48304.83125,0.0,1000.0,1000.0,20.0,47304.83125,81.02044144209081
2015-03-20,57737.54166666666,8884.91875,48852.62291666666,-48852.62291666666,0.0,1000.0,1000.0,20.0,47852.62291666666,82.87956420613105
2015-03-21,50334.125,13120.602083333331,37213.52291666667,-37213.52291666667,0.0,1000.0,1000.0,20.0,36213.52291666667,71.94626491801867
2015-03-22,45874.958333333336,12053.2375,33821.72083333334,-33821.72083333334,0.0,1000.0,1000.0,20.0,32821.72083333334,71.54605045054538
2015-03-23,58246.958333333336,9990.733333333334,48256.225000000006,-48256.225000000006,0.0,1000.0,1000.0,20.0,47256.225000000006,81.13080296753694
2015-03-24,59121.833333333336,7857.964583333334,51263.86875,-51263.86875,0.0,1000.0,1000.0,20.0,50263.86875,85.01743927088413
2015-03-25,58819.083333333336,13184.316666666668,45634.76666666667,-45634.76666666667,0.0,1000.0,1000.0,20.0,44634.76666666667,75.88483896241158
2015-03-26,59750.625,8680.925,51069.7,-51069.7,0.0,1000.0,1000.0,20.0,50069.7,83.7977845420027
2015-03-27,58979.79166666666,16167.147916666663,42812.64375,-42812.64375,0.0,1000.0,1000.0,20.0,41812.64375,70.89316962377652
2015-03-28,49739.708333333336,18115.564583333333,31624.143750000003,-31624.143750000003,0.0,1000.0,1000.0,20.0,30624.143750000003,61.568804434418176
2015-03-29,46478.25,29823.91875,16654.33125,-16654.33125,0.0,1000.0,1000.0,20.0,15654.33125,33.680982502568405
2015-03-30,59897.958333333336,32880.35416666667,27017.604166666664,-27017.604166666664,0.0,1000.0,1000.0,20.0,26017.604166666664,43.436545903414896
2015-03-31,61701.583333333336,37741.16041666667,23960.422916666663,-23960.422916666663,0.0,1000.0,1000.0,20.0,22960.422916666663,37.21204817812616
2015-04-01,61027.91666666666,36484.75208333333,24543.16458333333,-24543.16458333333,0.0,1000.0,1000.0,20.0,23543.16458333333,38.57769668252917
2015-04-02,58999.29166666666,27263.918750000004,31735.37291666666,-31735.37291666666,0.0,1000.0,1000.0,20.0,30735.37291666666,52.09447782918297
2015-04-03,45561.583333333336,16633.097916666666,28928.48541666667,-28928.48541666667,0.0,1000.0,1000.0,20.0,27928.48541666667,61.298320588068535
2015-04-04,45203.083333333336,10250.16875,34952.91458333333,-34952.91458333333,0.0,1000.0,1000.0,20.0,33952.91458333333,75.11194387550995
2015-04-05,41196.91666666666,12433.94166666667,28762.974999999995,-28762.974999999995,0.0,1000.0,1000.0,20.0,27762.974999999995,67.39090506368802
2015-04-06,42574.833333333336,10443.3375,32131.49583333333,-32131.49583333333,0.0,1000.0,1000.0,20.0,31131.49583333333,73.12182666598811
2015-04-07,57432.333333333336,17429.57916666667,40002.754166666666,-40002.754166666666,0.0,1000.0,1000.0,20.0,39002.754166666666,67.91079502254827
2015-04-08,57749.583333333336,11344.902083333334,46404.68125,-46404.68125,0.0,1000.0,1000.0,20.0,45404.68125,78.62339194366481
2015-04-09,56673.29166666666,11206.864583333334,45466.42708333333,-45466.42708333333,0.0,1000.0,1000.0,20.0,44466.42708333333,78.46099242809113
2015-04-10,55366.75,12597.079166666668,42769.67083333333,-42769.67083333333,0.0,1000.0,1000.0,20.0,41769.67083333333,75.44179644521907
2015-04-11,47826.04166666666,25403.37083333333,22422.67083333333,-22422.67083333333,0.0,1000.0,1000.0,20.0,21422.67083333333,44.79289961448828
2015-04-12,43614.16666666666,25219.10208333333,18395.06458333333,-18395.06458333333,0.0,1000.0,1000.0,20.0,17395.06458333333,39.88397787416168
2015-04-13,56920.375,26288.66875,30631.70625,-30631.70625,0.0,1000.0,1000.0,20.0,29631.70625,52.05817117332765
2015-04-14,57885.29166666666,21208.63125,36676.660416666666,-36676.660416666666,0.0,1000.0,1000.0,20.0,35676.660416666666,61.63337764990676
2015-04-15,57924.5,26636.547916666663,31287.952083333334,-31287.952083333334,0.0,1000.0,1000.0,20.0,30287.952083333334,52.288672467320964
2015-04-16,56817.458333333336,15715.55,41101.90833333333,-41101.90833333333,0.0,1000.0,1000.0,20.0,40101.90833333333,70.58025738861075
2015-04-17,55240.083333333336,14083.479166666668,41156.60416666667,-41156.60416666667,0.0,1000.0,1000.0,20.0,40156.60416666667,72.69468426459652
2015-04-18,46508.958333333336,14147.783333333333,32361.175000000003,-32361.175000000003,0.0,1000.0,1000.0,20.0,31361.175000000003,67.43039647379761
2015-04-19,42354.458333333336,13955.03125,28399.427083333336,-28399.427083333336,0.0,1000.0,1000.0,20.0,27399.427083333336,64.69077438719064
2015-04-20,54791.16666666666,17700.56666666667,37090.59999999999,-37090.59999999999,0.0,1000.0,1000.0,20.0,36090.59999999999,65.86937675476887
2015-04-21,56170.375,23995.191666666666,32175.18333333333,-32175.18333333333,0.0,1000.0,1000.0,20.0,31175.18333333333,55.5011130570756
2015-04-22,56093.66666666666,14733.7375,41359.92916666667,-41359.92916666667,0.0,1000.0,1000.0,20.0,40359.92916666667,71.95095554459506
2015-04-23,55682.75,12714.147916666669,42968.60208333333,-42968.60208333333,0.0,1000.0,1000.0,20.0,41968.60208333333,75.37092202402599
2015-04-24,55142.583333333336,14426.516666666666,40716.066666666666,-40716.066666666666,0.0,1000.0,1000.0,20.0,39716.066666666666,72.02431272866855
2015-04-25,46910.875,13451.820833333331,33459.05416666667,-33459.05416666667,0.0,1000.0,1000.0,20.0,32459.05416666667,69.19302649261321
2015-04-26,42792.04166666666,10882.541666666666,31909.5,-31909.5,0.0,1000.0,1000.0,20.0,30909.5,72.23188891236593
2015-04-27,56599.04166666666,13738.789583333337,42860.252083333326,-42860.252083333326,0.0,1000.0,1000.0,20.0,41860.252083333326,73.95929480549214
2015-04-28,57083.75,13262.4375,43821.3125,-43821.3125,0.0,1000.0,1000.0,20.0,42821.3125,75.01489040225984
2015-04-29,56890.208333333336,18918.6,37971.60833333334,-37971.60833333334,0.0,1000.0,1000.0,20.0,36971.60833333334,64.9876479915627
2015-04-30,55851.91666666666,15565.952083333334,40285.96458333333,-40285.96458333333,0.0,1000.0,1000.0,20.0,39285.96458333333,70.33951013319447
2015-05-01,42220.16666666666,9267.3375,32952.82916666666,-32952.82916666666,0.0,1000.0,1000.0,20.0,31952.829166666663,75.68143778052352
2015-05-02,44146.91666666666,10261.383333333331,33885.53333333333,-33885.53333333333,0.0,1000.0,1000.0,20.0,32885.53333333333,74.49112150150164
2015-05-03,43372.333333333336,17431.295833333334,25941.0375,-25941.0375,0.0,1000.0,1000.0,20.0,24941.0375,57.504486346903164
2015-05-04,55783.583333333336,18496.579166666663,37287.004166666666,-37287.004166666666,0.0,1000.0,1000.0,20.0,36287.004166666666,65.04961137013129
2015-05-05,57653.79166666666,26644.5125,31009.279166666667,-31009.279166666667,0.0,1000.0,1000.0,20.0,30009.279166666667,52.05083360374535
2015-05-06,56907.958333333336,24734.46458333333,32173.49375,-32173.49375,0.0,1000.0,1000.0,20.0,31173.49375,54.77879485221384
2015-05-07,56996.625,23276.204166666663,33720.42083333334,-33720.42083333334,0.0,1000.0,1000.0,20.0,32720.420833333337,57.40764621297022
2015-05-08,55303.333333333336,12753.170833333334,42550.162500000006,-42550.162500000006,0.0,1000.0,1000.0,20.0,41550.162500000006,75.13138900608764
2015-05-09,47138.708333333336,22103.485416666663,25035.22291666667,-25035.22291666667,0.0,1000.0,1000.0,20.0,24035.22291666667,50.98829341420578
2015-05-10,42847.208333333336,23242.91875,19604.28958333333,-19604.28958333333,0.0,1000.0,1000.0,20.0,18604.28958333333,43.42007404216338
2015-05-11,56202.333333333336,19607.564583333333,36594.76875,-36594.76875,0.0,1000.0,1000.0,20.0,35594.76875,63.333257960820134
2015-05-12,57087.625,24244.12083333333,32843.504166666666,-32843.504166666666,0.0,1000.0,1000.0,20.0,31843.504166666666,55.78004719353217
2015-05-13,55987.958333333336,22105.322916666664,33882.63541666667,-33882.63541666667,0.0,1000.0,1000.0,20.0,32882.63541666667,58.731620861926416
2015-05-14,43062.833333333336,12385.260416666668,30677.572916666668,-30677.572916666668,0.0,1000.0,1000.0,20.0,29677.572916666668,68.91690727115804
2015-05-15,49223.91666666666,11191.391666666666,38032.525,-38032.525,0.0,1000.0,1000.0,20.0,37032.525,75.23278826180365
2015-05-16,45786.875,18238.166666666668,27548.70833333333,-27548.70833333333,0.0,1000.0,1000.0,20.0,26548.70833333333,57.98322845429684
2015-05-17,42541.958333333336,20753.75,21788.208333333336,-21788.208333333336,0.0,1000.0,1000.0,20.0,20788.208333333336,48.86518897519802
2015-05-18,55431.16666666666,18745.11875,36686.04791666666,-36686.04791666666,0.0,1000.0,1000.0,20.0,35686.04791666666,64.37903090018551
2015-05-19,57373.04166666666,20102.470833333336,37270.57083333333,-37270.57083333333,0.0,1000.0,1000.0,20.0,36270.57083333333,63.21883898724213
2015-05-20,56382.91666666666,10960.91875,45421.99791666666,-45421.99791666666,0.0,1000.0,1000.0,20.0,44421.99791666666,78.78627169872672
2015-05-21,56365.458333333336,11644.095833333336,44721.3625,-44721.3625,0.0,1000.0,1000.0,20.0,43721.3625,77.56765187899505
2015-05-22,55123.625,12199.00625,42924.61875,-42924.61875,0.0,1000.0,1000.0,20.0,41924.61875,76.05562723786761
2015-05-23,45829.458333333336,10576.233333333334,35253.225000000006,-35253.225000000006,0.0,1000.0,1000.0,20.0,34253.225000000006,74.7406280712824
2015-05-24,39522.958333333336,9273.94375,30249.014583333337,-30249.014583333337,0.0,1000.0,1000.0,20.0,29249.014583333337,74.00512465855816
2015-05-25,41135.125,10391.027083333334,30744.097916666666,-30744.097916666666,0.0,1000.0,1000.0,20.0,29744.097916666666,72.30827162106999
2015-05-26,54505.25,14195.9375,40309.3125,-40309.3125,0.0,1000.0,1000.0,20.0,39309.3125,72.12023153732898
2015-05-27,55872.66666666666,13418.820833333331,42453.84583333333,-42453.84583333333,0.0,1000.0,1000.0,20.0,41453.84583333333,74.19342642198333
2015-05-28,56443.04166666666,23220.65208333333,33222.38958333333,-33222.38958333333,0.0,1000.0,1000.0,20.0,32222.38958333333,57.08832945897524
2015-05-29,55403.54166666666,17232.345833333333,38171.19583333333,-38171.19583333333,0.0,1000.0,1000.0,20.0,37171.19583333333,67.09173225237556
2015-05-30,47165.833333333336,21721.625,25444.208333333336,-25444.208333333336,0.0,1000.0,1000.0,20.0,24444.208333333336,51.826092333786825
2015-05-31,42770.41666666666,24110.004166666666,18660.4125,-18660.4125,0.0,1000.0,1000.0,20.0,17660.4125,41.29118647039913
2015-06-01,54450.458333333336,15411.912500000002,39038.54583333334,-39038.54583333334,0.0,1000.0,1000.0,20.0,38038.54583333334,69.85900026859278
2015-06-02,56723.083333333336,34601.810416666674,22121.27291666666,-22121.27291666666,0.0,1000.0,1000.0,20.0,21121.27291666666,37.23576307117765
2015-06-03,55580.833333333336,27130.6625,28450.170833333337,-28450.170833333337,0.0,1000.0,1000.0,20.0,27450.170833333337,49.38783603460426
2015-06-04,46910.833333333336,15320.666666666668,31590.166666666668,-31590.166666666668,0.0,1000.0,1000.0,20.0,30590.166666666668,65.20917343186542
2015-06-05,51639.208333333336,20685.377083333333,30953.831250000003,-30953.831250000003,0.0,1000.0,1000.0,20.0,29953.831250000003,58.00598463215532
2015-06-06,46505.458333333336,20153.1375,26352.32083333333,-26352.32083333333,0.0,1000.0,1000.0,20.0,25352.32083333333,54.51472094225498
2015-06-07,42364.91666666666,16412.745833333334,25952.17083333333,-25952.17083333333,0.0,1000.0,1000.0,20.0,24952.17083333333,58.89819406387754
2015-06-08,55590.66666666666,15368.072916666668,40222.59375,-40222.59375,0.0,1000.0,1000.0,20.0,39222.59375,70.55607730914063
2015-06-09,57021.79166666666,11291.283333333333,45730.50833333333,-45730.50833333333,0.0,1000.0,1000.0,20.0,44730.50833333333,78.44458587835207
2015-06-10,57084.375,12654.320833333337,44430.05416666667,-44430.05416666667,0.0,1000.0,1000.0,20.0,43430.05416666667,76.08045838579588
2015-06-11,56705.208333333336,12875.397916666669,43829.81041666667,-43829.81041666667,0.0,1000.0,1000.0,20.0,42829.81041666667,75.5306464353289
2015-06-12,56092.91666666666,14295.622916666667,41797.29375,-41797.29375,0.0,1000.0,1000.0,20.0,40797.29375,72.7316320391018
2015-06-13,47131.66666666666,15852.479166666668,31279.1875,-31279.1875,0.0,1000.0,1000.0,20.0,30279.1875,64.24382934332898
2015-06-14,42472.04166666666,15539.945833333337,26932.09583333333,-26932.09583333333,0.0,1000.0,1000.0,20.0,25932.09583333333,61.05686191602515
2015-06-15,54772.625,13595.29375,41177.33125,-41177.33125,0.0,1000.0,1000.0,20.0,40177.33125,73.35294090798095
2015-06-16,55776.583333333336,12650.929166666669,43125.65416666667,-43125.65416666667,0.0,1000.0,1000.0,20.0,42125.65416666667,75.525698508484
2015-06-17,56130.125,17763.139583333337,38366.98541666666,-38366.98541666666,0.0,1000.0,1000.0,20.0,37366.98541666666,66.5720687717454
2015-06-18,56725.75,17064.858333333334,39660.89166666666,-39660.89166666666,0.0,1000.0,1000.0,20.0,38660.89166666666,68.15404232939478
2015-06-19,55839.125,17731.216666666667,38107.90833333333,-38107.90833333333,0.0,1000.0,1000.0,20.0,37107.90833333333,66.45503190340703
2015-06-20,45990.125,13389.472916666668,32600.65208333333,-32600.65208333333,0.0,1000.0,1000.0,20.0,31600.65208333333,68.71182038173049
2015-06-21,42831.25,10391.547916666666,32439.702083333334,-32439.702083333334,0.0,1000.0,1000.0,20.0,31439.702083333334,73.4036529014057
2015-06-22,55237.79166666666,11756.789583333331,43481.00208333333,-43481.00208333333,0.0,1000.0,1000.0,20.0,42481.00208333333,76.9056850420191
2015-06-23,56666.41666666666,18339.325,38327.09166666666,-38327.09166666666,0.0,1000.0,1000.0,20.0,37327.09166666666,65.87162884542138
2015-06-24,57092.91666666666,17079.395833333336,40013.52083333333,-40013.52083333333,0.0,1000.0,1000.0,20.0,39013.52083333333,68.33338198696569
2015-06-25,56349.54166666666,12209.797916666666,44139.74375,-44139.74375,0.0,1000.0,1000.0,20.0,43139.74375,76.55739953519293
2015-06-26,55441.833333333336,10608.568750000002,44833.26458333334,-44833.26458333334,0.0,1000.0,1000.0,20.0,43833.26458333334,79.06171558179594
2015-06-27,46813.208333333336,15361.614583333334,31451.59375,-31451.59375,0.0,1000.0,1000.0,20.0,30451.59375,65.04914923405698
2015-06-28,42364.0,13904.808333333334,28459.191666666666,-28459.191666666666,0.0,1000.0,1000.0,20.0,27459.191666666666,64.81727803480942
2015-06-29,55131.958333333336,13089.2,42042.75833333333,-42042.75833333333,0.0,1000.0,1000.0,20.0,41042.75833333333,74.44458635984724
2015-06-30,55858.5,14257.008333333331,41601.49166666667,-41601.49166666667,0.0,1000.0,1000.0,20.0,40601.49166666667,72.68632646180379
2015-07-01,57695.41666666666,20855.9625,36839.45416666666,-36839.45416666666,0.0,1000.0,1000.0,20.0,35839.45416666666,62.11837306545148
2015-07-02,59073.333333333336,23830.18333333333,35243.15,-35243.15,0.0,1000.0,1000.0,20.0,34243.15,57.9671876763345
2015-07-03,57886.75,14537.470833333336,43349.27916666667,-43349.27916666667,0.0,1000.0,1000.0,20.0,42349.27916666667,73.158847519798
2015-07-04,48894.79166666666,15529.666666666668,33365.125,-33365.125,0.0,1000.0,1000.0,20.0,32365.125,66.19339994460898
2015-07-05,45020.16666666666,15103.460416666669,29916.70625,-29916.70625,0.0,1000.0,1000.0,20.0,28916.70625,64.2305624146216
2015-07-06,57507.66666666666,20111.08333333333,37396.58333333333,-37396.58333333333,0.0,1000.0,1000.0,20.0,36396.58333333333,63.289967134816806
2015-07-07,58576.0,16899.875,41676.125,-41676.125,0.0,1000.0,1000.0,20.0,40676.125,69.44162284894837
2015-07-08,58222.04166666666,29845.40625,28376.635416666664,-28376.635416666664,0.0,1000.0,1000.0,20.0,27376.635416666664,47.02108451195102
2015-07-09,57170.625,30426.010416666668,26744.61458333333,-26744.61458333333,0.0,1000.0,1000.0,20.0,25744.61458333333,45.03119317539965
2015-07-10,55307.125,23101.029166666667,32206.095833333333,-32206.095833333333,0.0,1000.0,1000.0,20.0,31206.095833333333,56.42328331717357
2015-07-11,46766.958333333336,13619.160416666668,33147.79791666667,-33147.79791666667,0.0,1000.0,1000.0,20.0,32147.79791666667,68.74040789125515
2015-07-12,43595.083333333336,14258.38125,29336.702083333337,-29336.702083333337,0.0,1000.0,1000.0,20.0,28336.702083333337,64.99976583750843
