date,load_mw,renewable_total_mw,shortfall_mw,surplus_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,battery_soc_pct,unmet_demand_mw,net_shortfall_pct
2015-01-01,45346.54166666666,10137.726225490196,35208.81544117647,-35208.81544117647,0.0,1000.0,1500.0,30.0,34208.81544117647,75.43864247165443
2015-01-02,51941.16666666666,17813.743749999998,34127.42291666666,-34127.42291666666,0.0,1000.0,1000.0,20.0,33127.42291666666,63.77874245540628
2015-01-03,46564.75,13698.85625,32865.89375,-32865.89375,0.0,1000.0,1000.0,20.0,31865.893750000003,68.43351193767818
2015-01-04,45082.5,11771.016666666666,33311.48333333334,-33311.48333333334,0.0,1000.0,1000.0,20.0,32311.483333333337,71.6718978169652
2015-01-05,55246.66666666666,7034.054166666667,48212.6125,-48212.6125,0.0,1000.0,1000.0,20.0,47212.6125,85.45784813563415
2015-01-06,55496.5,4309.8375,51186.6625,-51186.6625,0.0,1000.0,1000.0,20.0,50186.6625,90.43212184552178
2015-01-07,60113.0,7090.2875,53022.7125,-53022.7125,0.0,1000.0,1000.0,20.0,52022.7125,86.54153427711144
2015-01-08,61432.29166666666,13075.497916666664,48356.79375,-48356.79375,0.0,1000.0,1000.0,20.0,47356.79375,77.08778635014838
2015-01-09,60808.708333333336,18901.858333333334,41906.850000000006,-41906.850000000006,0.0,1000.0,1000.0,20.0,40906.850000000006,67.27136806748486
2015-01-10,51784.04166666666,19065.889583333334,32718.15208333333,-32718.15208333333,0.0,1000.0,1000.0,20.0,31718.15208333333,61.2508237335022
2015-01-11,48456.5,18922.572916666664,29533.927083333336,-29533.927083333336,0.0,1000.0,1000.0,20.0,28533.927083333336,58.88565431538253
2015-01-12,61913.625,18727.02708333333,43186.597916666666,-43186.597916666666,0.0,1000.0,1000.0,20.0,42186.597916666666,68.13782574783284
2015-01-13,60950.16666666666,16287.377083333333,44662.78958333333,-44662.78958333333,0.0,1000.0,1000.0,20.0,43662.78958333333,71.63686659320047
2015-01-14,60946.458333333336,12360.679166666663,48585.779166666674,-48585.779166666674,0.0,1000.0,1000.0,20.0,47585.779166666674,78.0780056265233
2015-01-15,61635.208333333336,16695.01875,44940.18958333334,-44940.18958333334,0.0,1000.0,1000.0,20.0,43940.18958333334,71.29072939235895
2015-01-16,59642.25,7889.908333333334,51752.34166666667,-51752.34166666667,0.0,1000.0,1000.0,20.0,50752.34166666667,85.0946127395708
2015-01-17,51133.75,4596.4645833333325,46537.285416666666,-46537.285416666666,0.0,1000.0,1000.0,20.0,45537.285416666666,89.0552431939114
2015-01-18,47487.29166666666,4557.035416666666,42930.25625,-42930.25625,0.0,1000.0,1000.0,20.0,41930.25625,88.29784723105745
2015-01-19,60720.79166666666,1563.6104166666669,59157.18125,-59157.18125,0.0,1000.0,1000.0,20.0,58157.18125,95.7780352556339
2015-01-20,62052.208333333336,780.4479166666666,61271.76041666667,-61271.76041666667,0.0,1000.0,1000.0,20.0,60271.76041666667,97.1307259411262
2015-01-21,61946.125,2068.7916666666665,59877.333333333336,-59877.333333333336,0.0,1000.0,1000.0,20.0,58877.333333333336,95.04603126238055
2015-01-22,62371.04166666666,2145.1604166666666,60225.88125,-60225.88125,0.0,1000.0,1000.0,20.0,59225.88125,94.9573386420648
2015-01-23,61289.04166666666,1315.53125,59973.51041666666,-59973.51041666666,0.0,1000.0,1000.0,20.0,58973.51041666666,96.22194900257455
2015-01-24,53379.66666666666,4845.358333333333,48534.30833333333,-48534.30833333333,0.0,1000.0,1000.0,20.0,47534.30833333333,89.04946640106408
2015-01-25,48534.25,3571.5333333333333,44962.71666666667,-44962.71666666667,0.0,1000.0,1000.0,20.0,43962.71666666667,90.58080977179345
2015-01-26,61786.25,7041.741666666666,54744.50833333333,-54744.50833333333,0.0,1000.0,1000.0,20.0,53744.50833333333,86.9845772050146
2015-01-27,62015.625,8310.977083333333,53704.64791666667,-53704.64791666667,0.0,1000.0,1000.0,20.0,52704.64791666667,84.98607877718989
2015-01-28,63308.958333333336,13331.95625,49977.00208333334,-49977.00208333334,0.0,1000.0,1000.0,20.0,48977.00208333334,77.36188269827534
2015-01-29,62851.79166666666,12430.9625,50420.82916666666,-50420.82916666666,0.0,1000.0,1000.0,20.0,49420.82916666666,78.63074043898244
