date,load_mw,renewable_total_mw,shortfall_mw,surplus_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,battery_soc_pct,unmet_demand_mw,net_shortfall_pct
2015-01-23,61289.04166666666,1900.2083333333333,59388.83333333333,-59388.83333333333,0.0,2000.0,2000.0,20.0,57388.83333333333,93.63636919868085
2015-01-24,53379.66666666666,6951.208333333333,46428.45833333333,-46428.45833333333,0.0,2000.0,2000.0,20.0,44428.45833333333,83.23105239822904
2015-01-25,48534.25,5136.625,43397.625,-43397.625,0.0,2000.0,2000.0,20.0,41397.625,85.29569324755198
2015-01-26,61786.25,10091.166666666666,51695.083333333336,-51695.083333333336,0.0,2000.0,2000.0,20.0,49695.083333333336,80.43065137200159
2015-01-27,62015.625,11925.125,50090.5,-50090.5,0.0,2000.0,2000.0,20.0,48090.5,77.54577979339884
2015-01-28,63308.958333333336,19095.0,44213.958333333336,-44213.958333333336,0.0,2000.0,2000.0,20.0,42213.958333333336,66.67928117071374
2015-01-29,62851.79166666666,17841.208333333336,45010.58333333333,-45010.58333333333,0.0,2000.0,2000.0,20.0,43010.58333333333,68.43175380176778
2015-01-30,61035.0,4292.958333333333,56742.04166666666,-56742.04166666666,0.0,2000.0,2000.0,20.0,54742.04166666666,89.68959067201877
2015-01-31,52042.458333333336,6423.541666666667,45618.91666666667,-45618.91666666667,0.0,2000.0,2000.0,20.0,43618.91666666667,83.81409730356384
2015-02-01,48098.125,6103.916666666666,41994.208333333336,-41994.208333333336,0.0,2000.0,2000.0,20.0,39994.208333333336,83.15128361725813
2015-02-02,61793.29166666666,9069.625,52723.66666666666,-52723.66666666666,0.0,2000.0,2000.0,20.0,50723.66666666666,82.0860408930581
2015-02-03,62584.875,5195.041666666667,57389.833333333336,-57389.833333333336,0.0,2000.0,2000.0,20.0,55389.833333333336,88.50354551851919
2015-02-04,62909.125,3007.0,59902.125,-59902.125,0.0,2000.0,2000.0,20.0,57902.125,92.04090026685317
2015-02-05,62918.833333333336,6523.291666666667,56395.54166666667,-56395.54166666667,0.0,2000.0,2000.0,20.0,54395.54166666667,86.45351285915982
2015-02-06,62154.583333333336,8953.666666666668,53200.91666666667,-53200.91666666667,0.0,2000.0,2000.0,20.0,51200.91666666667,82.37673542444578
2015-02-07,53505.25,13793.875,39711.375,-39711.375,0.0,2000.0,2000.0,20.0,37711.375,70.48163497974498
2015-02-08,49401.333333333336,19077.125,30324.208333333336,-30324.208333333336,0.0,2000.0,2000.0,20.0,28324.208333333336,57.33490661520607
2015-02-09,62416.75,16564.75,45852.0,-45852.0,0.0,2000.0,2000.0,20.0,43852.0,70.25678203366886
2015-02-10,62023.583333333336,7080.375,54943.208333333336,-54943.208333333336,0.0,2000.0,2000.0,20.0,52943.208333333336,85.35980265571025
2015-02-11,61875.04166666666,2256.875,59618.16666666666,-59618.16666666666,0.0,2000.0,2000.0,20.0,57618.16666666666,93.12020665305948
2015-02-12,61604.208333333336,2710.875,58893.333333333336,-58893.333333333336,0.0,2000.0,2000.0,20.0,56893.333333333336,92.35299807034288
2015-02-13,60234.04166666666,6693.083333333333,53540.95833333333,-53540.95833333333,0.0,2000.0,2000.0,20.0,51540.95833333333,85.56782328929448
2015-02-14,51281.958333333336,7683.666666666667,43598.29166666667,-43598.29166666667,0.0,2000.0,2000.0,20.0,41598.29166666667,81.1168157742286
2015-02-15,47528.875,10991.208333333332,36537.66666666667,-36537.66666666667,0.0,2000.0,2000.0,20.0,34537.66666666667,72.66670348638942
2015-02-16,58873.708333333336,11058.375,47815.333333333336,-47815.333333333336,0.0,2000.0,2000.0,20.0,45815.333333333336,77.81968323438095
2015-02-17,61269.66666666666,4385.833333333333,56883.83333333333,-56883.83333333333,0.0,2000.0,2000.0,20.0,54883.83333333333,89.57749620530008
2015-02-18,61858.833333333336,7264.083333333334,54594.75,-54594.75,0.0,2000.0,2000.0,20.0,52594.75,85.02383114241296
2015-02-19,62277.458333333336,12749.75,49527.708333333336,-49527.708333333336,0.0,2000.0,2000.0,20.0,47527.708333333336,76.31606941784045
2015-02-20,60733.54166666666,17167.916666666668,43565.625,-43565.625,0.0,2000.0,2000.0,20.0,41565.625,68.43932341066339
2015-02-21,51859.54166666666,13352.166666666666,38507.375,-38507.375,0.0,2000.0,2000.0,20.0,36507.375,70.39664028397219
2015-02-22,47747.54166666666,8963.666666666666,38783.875,-38783.875,0.0,2000.0,2000.0,20.0,36783.875,77.0382593868271
2015-02-23,61701.083333333336,16408.791666666664,45292.29166666667,-45292.29166666667,0.0,2000.0,2000.0,20.0,43292.29166666667,70.16455680815977
2015-02-24,61904.458333333336,15348.541666666666,46555.91666666667,-46555.91666666667,0.0,2000.0,2000.0,20.0,44555.91666666667,71.97529526346716
2015-02-25,60938.083333333336,7470.625,53467.458333333336,-53467.458333333336,0.0,2000.0,2000.0,20.0,51467.458333333336,84.4586103107389
2015-02-26,61287.66666666666,11823.666666666668,49464.0,-49464.0,0.0,2000.0,2000.0,20.0,47464.0,77.44461909138872
2015-02-27,61279.375,8415.333333333334,52864.04166666666,-52864.04166666666,0.0,2000.0,2000.0,20.0,50864.04166666666,83.0035255200737
2015-03-01,51124.5,20276.125,30848.375,-30848.375,0.0,2000.0,2000.0,20.0,28848.375,56.427691224364054
2015-03-02,61695.958333333336,24003.08333333333,37692.875,-37692.875,0.0,2000.0,2000.0,20.0,35692.875,57.852857730415884
2015-03-03,62471.625,22166.583333333336,40305.04166666666,-40305.04166666666,0.0,2000.0,2000.0,20.0,38305.04166666666,61.315904087122206
2015-03-04,62931.0,18761.833333333336,44169.16666666666,-44169.16666666666,0.0,2000.0,2000.0,20.0,42169.16666666666,67.00857552981306
2015-03-05,62319.79166666666,9728.25,52591.54166666666,-52591.54166666666,0.0,2000.0,2000.0,20.0,50591.54166666666,81.18053721563842
2015-03-06,60985.91666666666,8470.458333333334,52515.45833333333,-52515.45833333333,0.0,2000.0,2000.0,20.0,50515.45833333333,82.83135040740281
2015-03-07,53445.875,15989.916666666666,37455.958333333336,-37455.958333333336,0.0,2000.0,2000.0,20.0,35455.958333333336,66.33993424812175
2015-03-08,49230.875,14061.666666666666,35169.208333333336,-35169.208333333336,0.0,2000.0,2000.0,20.0,33169.208333333336,67.37480967651568
2015-03-09,59804.54166666666,8053.916666666666,51750.625,-51750.625,0.0,2000.0,2000.0,20.0,49750.625,83.18870710070098
2015-03-10,60954.708333333336,10106.541666666668,50848.16666666667,-50848.16666666667,0.0,2000.0,2000.0,20.0,48848.16666666667,80.1384634629674
2015-03-11,59911.16666666666,9953.541666666668,49957.625,-49957.625,0.0,2000.0,2000.0,20.0,47957.625,80.04789034876639
2015-03-12,59951.79166666666,7462.291666666666,52489.5,-52489.5,0.0,2000.0,2000.0,20.0,50489.5,84.21683255226597
2015-03-13,59293.25,9932.375,49360.875,-49360.875,0.0,2000.0,2000.0,20.0,47360.875,79.87566038292722
2015-03-14,51315.66666666666,7862.458333333333,43453.20833333333,-43453.20833333333,0.0,2000.0,2000.0,20.0,41453.20833333333,80.78080443269438
2015-03-15,47230.91666666666,12778.583333333334,34452.33333333333,-34452.33333333333,0.0,2000.0,2000.0,20.0,32452.33333333333,68.70993752326778
2015-03-16,58934.625,18833.041666666668,40101.58333333333,-40101.58333333333,0.0,2000.0,2000.0,20.0,38101.58333333333,64.6505909443444
2015-03-17,58770.458333333336,13265.75,45504.708333333336,-45504.708333333336,0.0,2000.0,2000.0,20.0,43504.708333333336,74.02478994903193
2015-03-18,58177.04166666666,10990.666666666668,47186.375,-47186.375,0.0,2000.0,2000.0,20.0,45186.375,77.67045849271872
2015-03-19,58386.29166666666,7537.208333333334,50849.08333333333,-50849.08333333333,0.0,2000.0,2000.0,20.0,48849.08333333333,83.66532954724676
2015-03-20,57737.54166666666,6636.916666666667,51100.625,-51100.625,0.0,2000.0,2000.0,20.0,49100.625,85.04107307420577
2015-03-21,50334.125,9972.083333333332,40362.04166666667,-40362.04166666667,0.0,2000.0,2000.0,20.0,38362.04166666667,76.21477807882162
