date,load_mw,wind_generation_mw,solar_generation_mw,renewable_total_mw,shortfall_mw,irradiance_wm2,wind_speed_10m_ms,temperature_2m_c,surplus_mw,coverage_pct,scenario
2017-02-28,62875.583333333336,32620.30416666667,2762.38125,35382.68541666667,27492.89791666667,827.8055201129972,7.01566105334998,21.20482413954709,-27492.89791666667,56.27412668139593,best
2017-03-01,63212.291666666664,25108.850000000002,3103.36875,28212.218750000004,35000.07291666666,834.812026627299,7.462086975545652,21.501930182550634,-35000.07291666666,44.63090643631415,best
2017-03-02,64103.041666666664,34709.40416666667,4452.750000000001,39162.15416666667,24940.887499999997,847.7959748347185,7.719282692844021,22.63961330346018,-24940.887499999997,61.09250536083507,best
2017-03-03,60860.5,17543.554166666665,5324.90625,22868.460416666665,37992.03958333333,835.3792800649311,7.975823870634767,21.298219197371697,-37992.03958333333,37.57520956394815,best
2017-03-04,51013.083333333336,13717.708333333334,5622.075000000001,19339.783333333333,31673.300000000003,849.242919375505,7.5571495717970025,21.991405054481223,-31673.300000000003,37.91141814926562,best
2017-03-05,48426.791666666664,20354.966666666667,4221.450000000001,24576.416666666668,23850.374999999996,843.7048213639094,7.593438211309714,22.163572924713822,-23850.374999999996,50.74962808982287,best
2017-03-06,61275.083333333336,13258.808333333334,2933.8875000000003,16192.695833333335,45082.3875,837.1410977640049,7.48947422334438,22.717488526339462,-45082.3875,26.426232250466136,best
2017-03-07,62927.791666666664,5360.604166666667,2326.4437500000004,7687.047916666667,55240.743749999994,834.5108584071304,7.662824916412003,21.71570663045921,-55240.743749999994,12.215664514950006,best
2017-03-08,63800.5,19642.675,3035.19375,22677.868749999998,41122.631250000006,838.5905234869165,8.277597648671914,22.563997379527024,-41122.631250000006,35.544970258853766,best
2017-03-09,62931.416666666664,18881.904166666667,2723.90625,21605.810416666667,41325.60625,836.266021519788,8.394702324082358,22.08290431697733,-41325.60625,34.33231215993072,best
